dataset_id,x_real,y_real
dataset_0,8.056517693977046,-1.4421562771201475
dataset_0,8.074541223493773,-1.353753108526123
dataset_0,8.0925647530105,-1.30741315534087
dataset_0,8.110588282527226,-1.2405546584889744
dataset_0,8.128611812043955,-1.2144847109051466
dataset_0,8.146635341560682,-1.1766601629108848
dataset_0,8.164658871077409,-1.1304695068590371
dataset_0,8.182682400594135,-1.043315530875266
dataset_0,8.200705930110862,-0.9639065145223279
dataset_0,8.21872945962759,-0.8978197004719253
dataset_0,8.236752989144318,-0.7734644668628579
dataset_0,8.254776518661044,-0.7345427383970589
dataset_0,8.272800048177771,-0.7300099798306898
dataset_0,8.290823577694498,-0.6306612433822203
dataset_0,8.308847107211227,-0.5890486999846345
dataset_0,8.326870636727953,-0.522827600648692
dataset_0,8.34489416624468,-0.44694000999283157
dataset_0,8.362917695761407,-0.37218985123259524
dataset_0,8.380941225278134,-0.33665704406425484
dataset_0,8.398964754794862,-0.23525547066922664
dataset_0,8.41698828431159,-0.23532787917178538
dataset_0,8.435011813828316,-0.14188151871968643
dataset_0,8.453035343345043,-0.008531409099076945
dataset_0,8.47105887286177,-0.014904684798925916
dataset_0,8.489082402378498,0.07847323247663426
dataset_0,8.507105931895225,0.09960901316715316
dataset_0,8.525129461411952,0.17121413655837836
dataset_0,8.543152990928679,0.21035243669102388
dataset_0,8.561176520445406,0.26319862821308354
dataset_0,8.579200049962134,0.301123524411169
dataset_0,8.597223579478861,0.38889418420040106
dataset_0,8.615247108995588,0.4056826794464045
dataset_0,8.633270638512315,0.49964058024053865
dataset_1,0.0,0.9976281036179661
dataset_1,0.01802352951672717,0.9635079594572047
dataset_1,0.03604705903345434,1.0013147181022428
dataset_1,0.054070588550181514,0.9856072981817475
dataset_1,0.07209411806690869,1.0060917125248774
dataset_1,0.09011764758363586,1.0663566848979948
dataset_1,0.10814117710036303,1.0701137209633726
dataset_1,0.1261647066170902,1.0542733564163207
dataset_1,0.14418823613381737,1.0522948234332132
dataset_1,0.16221176565054454,1.038616564619907
dataset_1,0.18023529516727171,1.0904258758642302
dataset_1,0.19825882468399889,1.1512059014892062
dataset_1,0.21628235420072606,1.128026141322277
dataset_1,0.23430588371745323,1.1213971388517763
dataset_1,0.2523294132341804,1.1487113924635473
dataset_1,0.2703529427509076,1.1241874225187285
dataset_1,0.28837647226763474,1.1551012364353264
dataset_1,0.3064000017843619,1.1711241297917512
dataset_1,0.3244235313010891,1.1770675394118433
dataset_1,0.3424470608178163,1.200760750393985
dataset_1,0.36047059033454343,1.2018393336002837
dataset_1,0.37849411985127057,1.2157134769522964
dataset_1,0.39651764936799777,1.2009246525326733
dataset_1,0.41454117888472497,1.2356961783704516
dataset_1,0.4325647084014521,1.2557662851977829
dataset_1,0.45058823791817926,1.2192548971217665
dataset_1,0.46861176743490646,1.2278782720155292
dataset_1,0.48663529695163366,1.2724898790397214
dataset_1,0.5046588264683608,1.2534034596702883
dataset_1,0.5226823559850879,1.2869059140796775
dataset_1,0.5407058855018152,1.2619378941567374
dataset_1,0.5587294150185423,1.300074802962369
dataset_1,0.5767529445352695,1.2834680840471424
dataset_1,0.5947764740519966,1.2911566074859535
dataset_1,0.6128000035687238,1.318561733637763
dataset_1,0.630823533085451,1.2910203111581093
dataset_1,0.6488470626021782,1.2860260564760886
dataset_1,0.6668705921189053,1.2989214181800524
dataset_1,0.6848941216356326,1.3184782261460435
dataset_1,0.7029176511523597,1.2883980848223133
dataset_1,0.7209411806690869,1.3294928764300917
dataset_1,0.738964710185814,1.3131582276024867
dataset_1,0.7569882397025411,1.3450118723461946
dataset_1,0.7750117692192684,1.2881471857397775
dataset_1,0.7930352987359955,1.318164315171833
dataset_1,0.8110588282527227,1.3055019082310002
dataset_1,0.8290823577694499,1.322368734954099
dataset_1,0.8471058872861771,1.342598255278872
dataset_1,0.8651294168029042,1.3371821200750917
dataset_1,0.8831529463196314,1.337481348644006
dataset_1,0.9011764758363585,1.340375721432478
dataset_1,0.9192000053530858,1.347557631376121
dataset_1,0.9372235348698129,1.3278458287147623
dataset_1,0.9552470643865401,1.3574097673702354
dataset_1,0.9732705939032673,1.3569484046997153
dataset_1,0.9912941234199945,1.3522833908993181
dataset_1,1.0093176529367216,1.3549636180202898
dataset_1,1.0273411824534489,1.3500872895205684
dataset_1,1.0453647119701759,1.3787759992472215
dataset_1,1.0633882414869031,1.3418868428428428
dataset_1,1.0814117710036304,1.3369286765603527
dataset_1,1.0994353005203574,1.3278856872147213
dataset_1,1.1174588300370847,1.3214272890936858
dataset_1,1.1354823595538117,1.3158417606061366
dataset_1,1.153505889070539,1.319612278824478
dataset_1,1.1715294185872662,1.3309551609375196
dataset_1,1.1895529481039933,1.3350561201414513
dataset_1,1.2075764776207205,1.327262872746765
dataset_1,1.2256000071374475,1.310191767321197
dataset_1,1.2436235366541748,1.334872042413926
dataset_1,1.261647066170902,1.3283988127321775
dataset_1,1.279670595687629,1.3091848226577198
dataset_1,1.2976941252043563,1.2965883263881945
dataset_1,1.3157176547210836,1.312416527592521
dataset_1,1.3337411842378106,1.3015724035676473
dataset_1,1.3517647137545379,1.268898336007143
dataset_1,1.3697882432712651,1.2870130185022945
dataset_1,1.3878117727879922,1.2871150591759715
dataset_1,1.4058353023047194,1.2617332905835956
dataset_1,1.4238588318214465,1.2741996137882736
dataset_1,1.4418823613381737,1.2401618862235948
dataset_1,1.459905890854901,1.2809338479528638
dataset_1,1.477929420371628,1.2727497189839871
dataset_1,1.4959529498883553,1.2404321068334945
dataset_1,1.5139764794050823,1.2436864303194501
dataset_1,1.5320000089218095,1.1893571382902672
dataset_1,1.5500235384385368,1.2029275336127923
dataset_1,1.5680470679552638,1.209647995578304
dataset_1,1.586070597471991,1.1883714550106095
dataset_1,1.6040941269887183,1.2102605129835582
dataset_1,1.6221176565054454,1.2233979376705686
dataset_1,1.6401411860221726,1.1608981347012355
dataset_1,1.6581647155388999,1.1576109994902857
dataset_1,1.676188245055627,1.166512794611279
dataset_1,1.6942117745723542,1.1803124932546274
dataset_1,1.7122353040890812,1.1226710173078278
dataset_1,1.7302588336058085,1.1376458996025405
dataset_1,1.7482823631225357,1.1541071511631837
dataset_1,1.7663058926392627,1.0849842822036655
dataset_1,1.78432942215599,1.0806800085603347
dataset_1,1.802352951672717,1.0843967379334107
dataset_1,1.8203764811894443,1.0717511155991202
dataset_1,1.8384000107061715,1.0830920647420572
dataset_1,1.8564235402228986,1.0620057087084873
dataset_1,1.8744470697396258,1.0162507563717018
dataset_1,1.892470599256353,1.0431630332497828
